"","compound","CAS","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","unit.conc.enzymes.Clint","X","conc.enzymes.Clint","Culture.condition","Culture.material","Culture.medium","Hepatocytes","HEPES.added","Incubation.volume..mL.","L.glutamine.Glutamax.added","Medium.movement","Other.constituents.added.","Sampling","Serum.albumin.added","Source","Species","Use.CO2.incubator","scaling.factor","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Fuinc","method.Fuinc"
"331","Timolol","26839-75-8",2.8,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",291,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.928,"in silico"
"332","Timolol","26839-75-8",8.1,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",358,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",0.981,"in silico"
"333","Tolbutamide","64-77-7",0.04,"ul/min/10^6 cells","hep","Louisse 2020","Baudoin.et.al...2013","10^6 cell/ml",10,0.067,"plated","liver chip","WME","primary","no",3,"yes","flow","yes","medium","yes","cryopreserved","human","no",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.995,"in silico"
"334","Tolbutamide","64-77-7",0.06,"ul/min/10^6 cells","hep","Louisse 2020","Brown.et.al...2007.1","10^6 cell/ml",52,0.5,"suspension","24-well plate","KHB","primary","no",0.25,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.962,"in silico"
"335","Tolbutamide","64-77-7",1.6,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",188,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.927,"in silico"
"336","Tolbutamide","64-77-7",1.1,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",267,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.927,"in silico"
"337","Tolbutamide","64-77-7",0.7,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",292,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.927,"in silico"
"338","Tolbutamide","64-77-7",1.32,"ul/min/10^6 cells","hep","Louisse 2020","Vivares.et.al...2015_1","10^6 cell/ml",306,0.84,"plated","24-well plate","Ham's F-12/WME","primary","yes",0.5,"yes","no","yes","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.938,"in silico"
"339","Tolbutamide","64-77-7",0.93,"ul/min/10^6 cells","hep","Louisse 2020","Vivares.et.al...2015_2","10^6 cell/ml",309,0.43,"plated","liver chip","Ham's F-12/WME","primary","yes",1.4,"yes","flow","yes","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.967,"in silico"
"340","Tolbutamide","64-77-7",0.56,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",325,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.927,"in silico"
"341","Tolbutamide","64-77-7",0.207,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_1","10^6 cell/ml",339,0.25,"suspension","96-well plate","WME","HepaRG","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.981,"in silico"
"342","Tolbutamide","64-77-7",4.68,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",359,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.981,"in silico"
"343","Tolbutamide","64-77-7",1.1,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2019","10^6 cell/ml",364,1,"suspension","96-well plate","KHB","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",0.927,"in silico"
"344","Verapamil","52-53-9",25.1,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",72,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.593,"in silico"
"345","Verapamil","52-53-9",27.5,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",89,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.593,"in silico"
"346","Verapamil","52-53-9",24.2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",105,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.593,"in silico"
"347","Verapamil","52-53-9",17.9,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",121,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.593,"in silico"
"348","Verapamil","52-53-9",35,"ul/min/10^6 cells","hep","Louisse 2020","Heinle.et.al...2015","10^6 cell/ml",141,0.5,"suspension","384-well plate","WME","primary","yes",0.025,"yes","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.226,"in silico"
"349","Verapamil","52-53-9",16.8,"ul/min/10^6 cells","hep","Louisse 2020","Hultman.et.al...2016","10^6 cell/ml",154,0.3,"plated","96-well plate","non-defined commercial medium","primary co-culture","no",0.1,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.327,"in silico"
"350","Verapamil","52-53-9",11,"ul/min/10^6 cells","hep","Louisse 2020","Jacobson.et.al...2007","10^6 cell/ml",163,1,"plated","96-well plate","L-15 medium","primary","yes",0.06,"no","no","yes","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.127,"in silico"
"351","Verapamil","52-53-9",16,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",189,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.127,"in silico"
"352","Verapamil","52-53-9",18,"ul/min/10^6 cells","hep","Louisse 2020","McGinnity.et.al...2004","10^6 cell/ml",216,1,"suspension","vial","DMEM","primary","yes",0.5,"no","shaking","yes","medium + cells","no","fresh","human","no",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.127,"in silico"
"353","Verapamil","52-53-9",4.65,"ul/min/10^6 cells","hep","Louisse 2020","Shibata.et.al...2002","10^6 cell/ml",234,1,"suspension","96-well plate","serum","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.127,"in silico"
"354","Verapamil","52-53-9",13,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",268,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.127,"in silico"
"355","Verapamil","52-53-9",23.1,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",293,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.127,"in silico"
"356","Verapamil","52-53-9",20,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",326,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.127,"in silico"
"357","Verapamil","52-53-9",122,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_1","10^6 cell/ml",340,0.25,"suspension","96-well plate","WME","HepaRG","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0546185616713163,0.103579746566871,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.68,NA,5.04,2.79,"ChemAxon","no",0.00522067610482414,0,0.994779323895176,3,23.5387653413623,4.67634450583466,60.0228653150325,11.7594931944605,11.8006295297909,12.4638085317478,8.75290423464707,4.24174560813702,6.03573883142733,41.3014689203659,6.10389461661414,"RodgersRowland",0.368,"in silico"
